country,year,headcount_ratio_international_povline,gini,welfare_type,p90_p10_ratio,decile8_thr,decile9_thr
Israel,2007,0.491812385,0.4859238858847446,income,0.0018552497048759178,42.7,57.55
Israel,2008,0.483507903,0.49726677687303505,income,0.001923933970902074,43.65,59.45
Israel,2009,0.491627745,0.5179339339894817,income,0.00205573864008945,44.2,59.2
Israel,2010,0.227678353,0.5157046201568505,income,0.0020049764828126027,43.55,59.25
Israel,2011,0.230770592,0.4931278979845554,income,0.0018743172288419878,45.2,60.1
Israel,2012,0.494677849,0.49657702453496794,income,0.002032008006961874,47.35,63.7
Israel,2013,0.453780336,0.46770571547097045,income,0.0018263075598734455,48.85,65.95
Israel,2014,0.49243242,0.45796216256728933,income,0.0018245188529673298,50.05,66.8
Israel,2015,0.493853655,0.45717074978729083,income,0.0018776366743782796,51.1,68.25
Israel,2016,0.241394643,0.4424405228662564,income,0.0017633435729416734,52.05,70.1
Israel,2017,0.45742482,0.4255328881495541,income,0.0017514476185380118,54.4,71.8
Israel,2018,0.235831517,0.43335359926042566,income,0.001706817285918811,55.95,73.8
Italy,1986,0.2057441,0.30699180489241257,income,0.0007493836050218108,37.1,47.75
Italy,1987,1.240926384,0.3493273681476787,income,0.0009201632091886079,41.65,53.45
Italy,1989,0.0,0.3081782798237607,income,0.0007451247139492274,45.2,58.65
Italy,1991,0.247716943,0.28514018270241165,income,0.0007176057648227293,45.65,58.6
Italy,1993,1.223218901,0.3699870800336465,income,0.0010724189350406349,44.1,56.5
Italy,1995,0.742329068,0.36373600114239985,income,0.0010350737237860685,42.7,54.0
Italy,1998,1.742441262,0.39339856661779155,income,0.0011231284493887315,45.65,58.5
Italy,2000,1.249517026,0.3640434447524828,income,0.0010530795339200613,46.7,60.3
Italy,2003,0.769403296,0.35734041889656293,income,0.0008761000563034624,56.8,73.3
Italy,2004,0.604520633,0.34407635196232716,income,0.0008345382647336908,58.0,74.75
Italy,2005,0.631702221,0.3344542474262207,income,0.0008786579435034101,58.35,74.55
Italy,2006,0.653436245,0.331614393420623,income,0.0008388011775256022,59.25,76.15
Italy,2007,0.680242974,0.31479621197014424,income,0.0007785982178753013,59.75,75.5
Italy,2008,0.697494271,0.33313025777443644,income,0.0008423154619022406,58.0,75.3
Italy,2009,0.892116904,0.3344993816601611,income,0.000862103493046172,59.7,75.95
Italy,2010,1.257988829,0.3529620917218869,income,0.0009380052991497822,58.15,74.9
Italy,2011,1.15604815,0.3599654495437669,income,0.0009801040951010775,57.55,74.85
Italy,2012,1.17169324,0.36201692432028926,income,0.0009707605119615445,55.0,71.15
Italy,2013,1.366527132,0.35693470700080426,income,0.0010131118661423173,54.8,71.05
Italy,2014,1.232120299,0.35162816328161445,income,0.0010300704727466646,54.85,70.8
Italy,2015,1.948866408,0.36705878811529563,income,0.0011211322996943184,56.75,72.45
Italy,2016,1.625867886,0.36390667017677353,income,0.0010290824759017685,57.55,73.55
Italy,2017,1.41808696,0.3781206034100149,income,0.0011046911581166622,58.15,75.8
Italy,2018,1.457646871,0.3634129832193304,income,0.0010872425478177898,58.9,76.05
Jamaica,1988,6.136704102,0.5287978929618291,consumption,0.0015346726225938159,10.78,15.24
Jamaica,1990,4.570004155,0.4862387455365,consumption,0.0013351783947036866,10.22,14.64
Jamaica,1993,9.834694824,0.3728128441855411,consumption,0.0010082104903541768,7.28,9.75
Jamaica,1996,3.428040362,0.4712516883952171,consumption,0.0011285792497571668,10.52,14.94
Jamaica,1999,2.614325053,0.548086975653642,consumption,0.0015732263989173111,14.24,21.56
Jamaica,2002,2.732900276,0.636399040869174,consumption,0.0020101065100584523,16.02,24.56
Jamaica,2004,1.655845735,0.5768019995099449,consumption,0.0016661474578516119,15.86,23.26
Japan,2008,0.479825608,0.35548498031185843,income,0.0010270620965768585,54.65,71.3
Japan,2010,0.0,0.2983167290863726,income,0.0006023673607149713,63.7,84.3
Japan,2013,0.727887887,0.3140454967255539,income,0.0006301179123594459,60.25,79.6
Jordan,1986,0.0,0.38090248219188855,consumption,0.0009966322258241585,15.02,20.64
Jordan,1992,2.707214355,0.5331261592490724,consumption,0.0012998063814522454,11.12,15.82
Jordan,1997,1.480653076,0.38838995304280005,consumption,0.0007812984383661745,9.66,13.08
Jordan,2002,0.984934224,0.39952465904117723,consumption,0.0009688766544704622,11.72,16.72
Jordan,2006,0.289051688,0.33492643891286183,consumption,0.0007143558314971986,12.74,17.32
Jordan,2008,0.118233385,0.30818108403406413,consumption,0.0006796704442896132,12.7,17.66
Jordan,2010,0.104122496,0.3307456991065581,consumption,0.0006849585363168701,14.26,19.56
Kazakhstan,1993,5.201124085,0.3101051371623282,income,0.0008776000112363661,8.32,10.92
Kazakhstan,1996,5.911267961,0.36665997728727256,consumption,0.0009923310617129557,9.14,12.04
Kazakhstan,2001,8.860234321,0.37888697010943667,consumption,0.0010432709788456862,7.83,10.36
Kazakhstan,2002,5.611209629,0.35483500606180624,consumption,0.0008984795557615004,8.14,10.82
Kazakhstan,2003,3.685973384,0.3314910248465877,consumption,0.0008354882158092252,8.79,11.56
Kazakhstan,2004,1.754017771,0.29286338652148164,consumption,0.0006474104721970115,9.11,11.78
Kazakhstan,2005,5.81974119,0.45939139454450045,consumption,0.0014233368385861054,10.46,14.5
Kazakhstan,2006,0.465626411,0.2596112212812483,consumption,0.00047074737606300635,10.8,13.78
Kazakhstan,2007,0.224974687,0.2562793419952422,consumption,0.0004838068288865716,12.54,16.08
Kazakhstan,2008,0.013667726,0.2231789752262176,consumption,0.000394748403324111,12.4,15.76
Kazakhstan,2009,0.095817158,0.21718324001102135,consumption,0.00041620847483301703,12.42,15.68
Kazakhstan,2010,0.094624304,0.21188015516535824,consumption,0.00038884060594284635,13.14,16.74
Kazakhstan,2011,0.030577111,0.2124917023521366,consumption,0.0004108236840214929,15.68,20.0
Kazakhstan,2012,0.025146357,0.21634833590988484,consumption,0.00042602154716123056,16.02,20.26
Kazakhstan,2013,0.019395286,0.1933435161124421,consumption,0.00034696747924506366,16.56,20.76
Kazakhstan,2014,0.002631751,0.1923100614123308,consumption,0.000340826752960503,16.1,20.2
Kazakhstan,2015,0.010768418,0.1878860308219949,consumption,0.00032851529736858845,15.28,19.22
Kazakhstan,2016,0.011515605,0.19667723429323442,consumption,0.000365308032629933,14.22,18.02
Kazakhstan,2017,0.019417364,0.2013672666436887,consumption,0.00036639916121059446,15.26,19.5
Kazakhstan,2018,0.010537845,0.2085101573834574,consumption,0.0003626378172381145,16.24,20.86
Kenya,1992,31.66870605,0.827064486103839,consumption,0.002633706008519156,6.2,9.41
Kenya,1994,31.68947323,0.5278293771006193,consumption,0.0015844728176199543,4.81,6.77
Kenya,1997,32.21120559,0.5669112099284708,consumption,0.0014832472553549824,5.02,7.19
Kenya,2005,43.89710782,0.5975562935523571,consumption,0.001716987180813142,4.17,6.08
Kenya,2015,37.07855939,0.4791925072734961,consumption,0.0012951672659194647,4.47,6.29
Kiribati,2006,12.86929707,0.3999079747829732,consumption,0.0010239821132480202,6.57,8.91
Kiribati,2019,1.300592089,0.2093405455593022,consumption,0.00039606004579995167,7.59,9.34
Kosovo,2003,1.949947812,0.23271560868322289,consumption,0.0005298817612197776,7.56,9.79
Kosovo,2005,3.466112099,0.28034287731958957,consumption,0.0007114088185561835,8.13,10.66
Kosovo,2006,3.581922692,0.2612326240183795,consumption,0.0006286674233285205,7.84,10.14
Kosovo,2009,3.193181755,0.29167409278542705,consumption,0.0007287419710443924,8.96,11.86
Kosovo,2010,2.459080511,0.32237622384598524,consumption,0.0008318216722255356,9.46,12.82
Kosovo,2011,1.676373536,0.209320642963349,consumption,0.0004771444016549709,8.94,10.96
Kosovo,2012,0.56523594,0.2330995248804592,consumption,0.0004694107935290506,10.3,13.02
Kosovo,2013,0.319014785,0.17752242636437715,consumption,0.0003497788378836876,10.36,13.0
Kosovo,2014,0.988267342,0.1976122622541509,consumption,0.00043651853289710914,10.56,13.12
Kosovo,2015,0.722754463,0.18059895780450347,consumption,0.00038864482447959056,10.98,13.92
Kosovo,2016,0.764696094,0.1861655133238102,consumption,0.0003786393145079341,11.02,13.7
Kosovo,2017,0.440241311,0.23394755977452603,consumption,0.0004061695809920837,10.96,14.2
Kyrgyzstan,1998,27.24113033,0.5958687135369785,income,0.0020957935098294654,6.22,8.66
Kyrgyzstan,2000,35.13557731,0.27610597199554215,consumption,0.0006314685989405858,3.67,5.02
Kyrgyzstan,2001,31.37276631,0.2579456788145002,consumption,0.0005839872154377011,3.96,5.12
Kyrgyzstan,2002,28.29657716,0.26083134882115294,consumption,0.0006052725778115638,4.03,5.28
Kyrgyzstan,2003,22.34244579,0.22760323307225844,consumption,0.00045405591412017244,4.11,5.29
Kyrgyzstan,2004,9.888407863,0.3540487701250669,consumption,0.0008922586906116576,6.26,9.11
Kyrgyzstan,2005,12.05697418,0.30793048770883985,consumption,0.0006679924548235875,5.51,7.46
Kyrgyzstan,2006,7.268309019,0.40841940771725843,consumption,0.0009567833925510378,7.45,10.16
Kyrgyzstan,2007,7.926718954,0.33608498641148493,consumption,0.0008335580919357748,7.04,9.43
Kyrgyzstan,2008,2.87067131,0.2847723787261606,consumption,0.000574566045850866,7.7,9.86
Kyrgyzstan,2009,1.362547998,0.25191894508719087,consumption,0.000472405491285365,7.78,10.1
Kyrgyzstan,2010,2.816614306,0.2573188554575408,consumption,0.0005070619437069124,7.4,9.58
Kyrgyzstan,2011,0.908763345,0.20948984213284244,consumption,0.0003676176248581999,7.26,9.24
Kyrgyzstan,2012,2.482169046,0.19942825842211104,consumption,0.0003429176276061902,6.98,8.91
Kyrgyzstan,2013,2.224236246,0.22983068507604115,consumption,0.0004369388288662096,7.01,8.98
Kyrgyzstan,2014,0.863498743,0.18820578168369234,consumption,0.00030941415699190693,7.2,9.04
Kyrgyzstan,2015,1.833472708,0.2336342304501779,consumption,0.00036890672397426206,6.97,8.99
Kyrgyzstan,2016,1.005342581,0.18740859577482366,consumption,0.0003361936558189246,7.23,9.33
Kyrgyzstan,2017,1.08261833,0.1989640521588621,consumption,0.0003185982160839509,7.25,9.18
Kyrgyzstan,2018,0.569818383,0.2063721294570922,consumption,0.00033278664082200295,7.76,9.9
Kyrgyzstan,2019,0.555332126,0.24829759832585013,consumption,0.00033147239505976526,7.98,10.14
Kyrgyzstan,2020,1.081731584,0.23345405420466386,consumption,0.00041951989734722813,7.62,9.7
Laos,1992,31.11490183,0.34438197752677085,consumption,0.0006386540936456099,4.14,5.49
Laos,1997,50.74827947,0.35659258917395026,consumption,0.0006734280880987386,3.05,4.22
Laos,2002,32.08483646,0.30915386980062814,consumption,0.0005787441298478742,3.79,5.1
Laos,2007,25.72820763,0.36629984579720515,consumption,0.0006990397145140864,4.37,5.98
Laos,2012,14.51341807,0.37886173430162,consumption,0.000859357796190589,5.66,7.9
Laos,2018,9.983088582,0.4380500781672059,consumption,0.0009592265763154844,6.8,9.43
Latin America and the Caribbean,1990,15.56861134,,,0.004394524086023007,12.58,20.4
Latin America and the Caribbean,1991,14.6972364,,,0.00402431921942787,12.58,20.04
Latin America and the Caribbean,1992,14.73493241,,,0.004003512901892107,12.32,19.54
Latin America and the Caribbean,1993,14.59062423,,,0.004157963662221277,12.72,20.6
Latin America and the Caribbean,1994,13.51689207,,,0.004068508107966199,13.3,21.62
Latin America and the Caribbean,1995,13.57347893,,,0.0042265952645560625,13.34,22.04
Latin America and the Caribbean,1996,15.30487085,,,0.004768352264968339,13.22,21.88
Latin America and the Caribbean,1997,14.4289741,,,0.00460185414021958,13.72,22.46
Latin America and the Caribbean,1998,13.70554841,,,0.004494287432875804,13.92,22.92
Latin America and the Caribbean,1999,13.8706919,,,0.004379703441262258,13.54,22.42
Latin America and the Caribbean,2000,12.78205308,,,0.00433882794491861,14.22,23.42
Latin America and the Caribbean,2001,12.54255786,,,0.004292705011486207,14.38,23.5
Latin America and the Caribbean,2002,11.89708109,,,0.0039594174970464715,14.14,23.04
Latin America and the Caribbean,2003,11.42362731,,,0.003835785090261962,14.3,23.1
Latin America and the Caribbean,2004,10.36104314,,,0.003644928952821538,14.72,23.54
Latin America and the Caribbean,2005,9.794789164,,,0.0036703988522144393,15.5,24.7
Latin America and the Caribbean,2006,7.973993894,,,0.003372359800984669,16.72,26.38
Latin America and the Caribbean,2007,7.562401624,,,0.003385174707527441,17.44,27.3
Latin America and the Caribbean,2008,7.062287905,,,0.003321582874564738,18.08,28.06
Latin America and the Caribbean,2009,6.678796485,,,0.003186092254281472,18.08,28.04
Latin America and the Caribbean,2010,6.056748817,,,0.003062821681121211,18.68,28.82
Latin America and the Caribbean,2011,5.596964939,,,0.0030041955468867987,19.42,29.9
Latin America and the Caribbean,2012,4.706389582,,,0.002963807574142819,20.16,31.3
Latin America and the Caribbean,2013,4.222811753,,,0.0028843220531181114,20.7,32.0
Latin America and the Caribbean,2014,3.950112751,,,0.002813461870834519,20.8,32.1
Latin America and the Caribbean,2015,3.889227457,,,0.002795275176416506,21.1,32.45
Latin America and the Caribbean,2016,4.088570535,,,0.0028680294320918864,21.26,32.8
Latin America and the Caribbean,2017,4.062818447,,,0.0028164535116412077,21.44,32.85
Latin America and the Caribbean,2018,3.982390785,,,0.0028046054891280136,21.7,33.05
Latin America and the Caribbean,2019,4.056478594,,,0.0028261658392427706,21.84,33.25
Latvia,1993,0.0,0.19183618739950764,income,0.0004413752860102306,10.64,13.52
Latvia,1995,0.0,0.2749066519045809,income,0.0006032118626004006,12.26,15.58
Latvia,1996,1.526984768,0.2887583291196512,income,0.0006148288957849705,11.76,14.84
Latvia,1997,2.032222353,0.34610863301390243,consumption,0.0008613633589644345,12.28,15.96
Latvia,1998,1.620405731,0.3225962407269561,consumption,0.0007908058845945546,12.3,16.16
Latvia,2002,0.617379462,0.3606747208534781,consumption,0.0008653882674308001,16.64,22.24
Latvia,2003,0.537755684,0.39064261583542276,consumption,0.0010227286220237887,19.32,27.02
Latvia,2004,0.252329901,0.35787873762349803,consumption,0.0009746896206650516,19.12,25.54
Latvia,2004,2.40102001,0.3878257792883754,income,0.0010116344884814707,16.9,22.76
Latvia,2005,2.25085565,0.44178311589521396,income,0.0012605971143625177,19.56,26.72
Latvia,2006,1.452676185,0.37133973934779746,income,0.00091873806785522,23.88,31.5
Latvia,2007,0.021305429,0.3806001716418556,consumption,0.0009888439760213513,27.54,36.25
Latvia,2007,0.620371412,0.4101228747828321,income,0.0010935106797621999,31.05,41.9
Latvia,2008,0.027127187,0.3758250664310124,consumption,0.0010102653069052414,27.06,36.95
Latvia,2008,1.22410789,0.40493812969689075,income,0.001187653729567055,30.25,40.6
Latvia,2009,0.292519634,0.35526451100439255,consumption,0.0009241858306524749,22.0,29.22
Latvia,2009,1.677211821,0.378593351568887,income,0.0012397832489226069,24.82,33.2
Latvia,2010,1.636014606,0.35948999933541265,income,0.0011025007900381711,23.22,30.65
Latvia,2011,0.966698041,0.3749175155612406,income,0.0010647175702241131,23.62,31.45
Latvia,2012,1.031883075,0.36372817854235623,income,0.001056102858829607,24.62,32.35
Latvia,2013,1.138761876,0.3692090461514304,income,0.0010952033069561423,27.32,36.85
Latvia,2014,0.791355906,0.3611750857927815,income,0.001038084023958582,29.5,39.4
Latvia,2015,0.616250893,0.34218572835674427,income,0.000876609192059441,31.65,42.0
Latvia,2016,0.633057062,0.3447959310904328,income,0.0009473932170560159,33.9,45.1
Latvia,2017,0.75205442,0.3706969246949067,income,0.000984819166869514,36.55,47.5
Latvia,2018,0.341955162,0.3607772507048492,income,0.0008976425927830823,39.1,52.35
Latvia,2019,0.239100797,0.3481298973760773,income,0.0008753490529906035,40.5,54.1
Lebanon,2011,0.0,0.292731853421388,consumption,0.0007095647598916062,33.55,43.35
Lesotho,1986,49.64866194,0.7969394865427137,consumption,0.004333542460330275,4.54,7.21
Lesotho,1994,50.45544554,0.947560106027421,consumption,0.011029566869436248,5.91,10.56
Lesotho,2002,61.93714753,0.7043455986003251,consumption,0.003987498807941253,3.16,4.8
Lesotho,2017,27.22401508,0.5647559251629368,consumption,0.0020958518399856424,6.62,9.32
Liberia,2007,71.38499175,0.3895822990940104,consumption,0.0010256719817819655,2.28,2.99
Liberia,2014,41.7198966,0.32203396632984477,consumption,0.000739061556117699,3.45,4.5
Liberia,2016,44.43256983,0.36430721565384666,consumption,0.0009363009493810715,3.52,4.75
Lithuania,1993,6.605994554,0.3304414266517702,income,0.0006210350565018924,6.47,8.45
Lithuania,1996,0.0,0.3016526385125398,consumption,0.0007324068705746895,13.34,17.36
Lithuania,1998,0.322596471,0.29837505666068503,consumption,0.0007295855292687814,14.4,18.66
Lithuania,1999,0.29311337,0.2965428336014298,consumption,0.0006799020115111373,14.12,18.12
Lithuania,2000,0.245241753,0.2894477833149129,consumption,0.0007206920205388113,13.42,17.48
Lithuania,2001,0.578524742,0.29648104923850543,consumption,0.0007324068705746895,13.42,17.36
Lithuania,2002,0.472141243,0.29446479075658233,consumption,0.0007056576439924264,13.38,17.26
Lithuania,2003,0.194675954,0.36828993859934483,consumption,0.0008982503219123247,18.2,24.94
Lithuania,2004,0.092465658,0.36302613146216295,consumption,0.0009292946471526511,19.14,25.7
Lithuania,2004,2.707487139,0.4009688794703376,income,0.001343251555049121,16.94,23.32
Lithuania,2005,1.781726799,0.36507334467298996,income,0.001135365236027377,18.96,26.54
Lithuania,2006,1.523017096,0.3466589525099875,income,0.0009008706928304094,24.14,31.5
Lithuania,2007,1.339564432,0.3545441375237773,income,0.000974276374989325,28.56,37.65
Lithuania,2008,0.149395424,0.40163126521774045,consumption,0.0009356591276851521,24.66,32.65
Lithuania,2008,1.38922595,0.3740814001246496,income,0.0009443430744554976,30.6,40.05
Lithuania,2009,2.243250605,0.40518251506115294,income,0.001226924932587818,26.38,34.65
Lithuania,2010,1.534339919,0.3299862814279108,income,0.0010127551079403194,23.28,30.4
Lithuania,2011,0.700575077,0.30646316016979586,income,0.0008498131682638471,25.3,32.25
Lithuania,2012,0.947792582,0.36083000113227554,income,0.001004339347768925,27.0,35.4
Lithuania,2013,0.705008152,0.3652597152001484,income,0.0009382261718922293,28.1,37.7
Lithuania,2014,1.262025983,0.41467835507667267,income,0.0011345463963931656,30.8,40.75
Lithuania,2015,0.719858604,0.40829396673798773,income,0.0012869640056183038,33.95,46.1
Lithuania,2016,1.270505922,0.42947632921674156,income,0.0011759922186997558,35.55,49.3
Lithuania,2017,1.022507264,0.4065108517601363,income,0.0010882777111045942,39.1,51.6
Lithuania,2018,0.925013653,0.37352976296245904,income,0.001049884067519373,42.05,55.7
Lithuania,2019,0.547929656,0.36405056890609394,income,0.0009087084303359447,45.5,60.6
Luxembourg,1985,0.0,0.18504179432564777,income,0.0003770333930496652,48.4,59.25
Luxembourg,1991,0.0,0.18758850932108245,income,0.0004261974570677479,67.25,87.35
Luxembourg,1994,0.0,0.1908209882127178,income,0.00042923605426784797,73.7,94.3
Luxembourg,1997,0.0,0.25786020148065475,income,0.0006159524656119998,79.5,101.9
Luxembourg,2000,0.0,0.2638527092478586,income,0.0006620299794308526,87.4,114.1
Luxembourg,2003,0.07174669,0.25843547949089823,income,0.0006194594740748032,93.35,119.2
Luxembourg,2004,0.018192331,0.258127441680119,income,0.0006066757889745249,96.85,120.5
Luxembourg,2005,0.03469405,0.2720569675260605,income,0.000628108275613681,97.8,127.4
Luxembourg,2006,0.0,0.27429433746918425,income,0.0006633114112577089,95.75,125.5
Luxembourg,2007,0.021916224,0.2781645667558463,income,0.0006270357081224463,95.3,125.5
Luxembourg,2008,0.0,0.3079328645116249,income,0.0007361428343215285,96.6,128.0
Luxembourg,2009,0.044111023,0.27948155943381764,income,0.0006519842868702808,98.65,124.5
Luxembourg,2010,0.0,0.2650426930906869,income,0.000631522266504591,96.65,124.3
Luxembourg,2011,0.117579345,0.29735348180466975,income,0.000746136537629809,97.5,123.9
Luxembourg,2012,0.043618946,0.3451611789612324,income,0.0008095723948766337,98.4,125.5
Luxembourg,2013,0.08910331,0.296976664742068,income,0.0007935391034620764,99.3,126.1
Luxembourg,2014,0.139924913,0.27867677609569547,income,0.0006810538980902415,96.75,122.2
Luxembourg,2015,0.300124523,0.3154529038154365,income,0.0007776729673956745,92.65,116.2
Luxembourg,2016,0.117219513,0.29055380764181454,income,0.0007445620414337447,100.5,128.2
Luxembourg,2017,0.283129861,0.34867616588285405,income,0.0009355499052350615,103.6,130.2
Luxembourg,2018,0.284817859,0.36644703035213017,income,0.0010068381597807111,104.5,136.7
Luxembourg,2019,0.101187471,0.34295353573224013,income,0.000900488944047923,107.2,136.9
Madagascar,1980,45.75424733,0.6058110046819596,consumption,0.0018977546747548594,4.04,5.91
Madagascar,1993,69.94560759,0.572595123212664,consumption,0.0013674540128139874,2.41,3.44
Madagascar,1997,66.42858007,0.4519339673147585,consumption,0.0012949496283391243,2.55,3.56
Madagascar,1999,63.91705564,0.43398546602610194,consumption,0.0012960481799021728,2.7,3.74
Madagascar,2001,68.41718097,0.6180406870441173,consumption,0.002141603097966281,2.67,4.19
Madagascar,2005,71.71954759,0.46170855000427363,consumption,0.0010305367862927471,2.3,3.36
Madagascar,2010,78.17717362,0.5134208671158669,consumption,0.001304177459184846,2.01,2.98
Madagascar,2012,78.84056614,0.5182306548831401,consumption,0.0014948859609074583,1.97,2.93
Malawi,1997,62.43081326,1.0,consumption,0.0010828869801077334,2.79,4.15
Malawi,2004,72.52845419,0.4603800694461743,consumption,0.0009240618165664628,2.25,3.16
Malawi,2010,71.10365025,0.577187639931658,consumption,0.0014681890921139761,2.36,3.41
Malawi,2016,69.20983317,0.5608906266995966,consumption,0.0009218242990022025,2.39,3.35
Malawi,2019,73.52389226,0.43264475327331825,consumption,0.001028704020416722,2.22,3.15
Malaysia,1984,2.890283203,0.642838347946598,income,0.002109321823080394,16.02,23.7
Malaysia,1987,2.133598633,0.609834598210788,income,0.001995787462492715,15.62,23.08
Malaysia,1989,1.633210449,0.5916263519910989,income,0.001819265160101426,15.3,22.42
Malaysia,1992,1.279277344,0.6225919683197041,income,0.0022438885092340875,17.36,25.94
Malaysia,1995,1.767460937,0.6407087472455464,income,0.0023182118219914048,17.88,26.76
Malaysia,1997,0.40664917,0.653780968666559,income,0.0024385871544935715,22.2,33.35
Malaysia,2003,1.227610568,0.5967906607429181,income,0.0021565454680803247,21.48,31.25
Malaysia,2006,0.597192879,0.562100746648827,income,0.0019318911640605887,23.56,34.05
Malaysia,2008,0.553865554,0.577265638676389,income,0.002100205433516662,24.76,35.85
Malaysia,2011,0.110371812,0.5452389425275828,income,0.00179532079484217,30.3,42.8
Malaysia,2013,0.02559008,0.4911401986645188,income,0.0014149114279493331,33.5,47.1
Malaysia,2015,0.011964607,0.48525180945370555,income,0.0014421435587945487,37.75,52.65
Maldives,2002,6.510924995,0.4903729521310835,consumption,0.0007884219632278856,7.61,10.28
Maldives,2009,3.452558689,0.4290918250735531,consumption,0.0011669684044641295,10.4,14.02
Maldives,2016,0.0,0.2813314855039925,consumption,0.0005990996386694457,23.2,29.34
Maldives,2019,0.0,0.23962160307241703,consumption,0.0005655544922878871,22.86,29.38
Mali,1994,85.29561212,0.6807091935006939,consumption,0.002141364447231193,1.55,2.43
Mali,2001,58.81381109,0.4602512675843688,consumption,0.0012563949931352837,3.13,4.25
Mali,2006,52.11077484,0.4407089323859737,consumption,0.00123046599209206,3.34,4.77
Mali,2009,50.29222861,0.31786562759631837,consumption,0.0007459878617047785,3.22,4.26
Mali,2018,16.33058538,0.3824763905716119,consumption,0.0008906761405956271,5.75,7.91
Malta,2006,0.449012144,0.21324502999487588,income,0.0005119382385971713,42.55,53.15
Malta,2007,0.410324362,0.2380088860900253,income,0.0005551502441745869,46.8,58.45
Malta,2008,0.109011512,0.23358400902431148,income,0.0005785437570774387,48.85,60.65
Malta,2009,0.359273528,0.25963064851664447,income,0.0006054817774634846,47.2,59.35
Malta,2010,0.193683039,0.23421699330427975,income,0.0005564593501504558,47.6,59.8
Malta,2011,0.1857052,0.2366505975061201,income,0.0005603770470263944,47.2,61.35
Malta,2012,0.11772207,0.24119273851555795,income,0.0005650538505194004,49.45,61.95
Malta,2013,0.029666145,0.23041821613011632,income,0.0005423702229845001,51.75,66.15
Malta,2014,0.0,0.23410189975678303,income,0.0005237085352074718,54.55,69.35
Malta,2015,0.084377965,0.24272149806693805,income,0.0005098562693848785,54.9,69.7
Malta,2016,0.092087107,0.23553565391403003,income,0.0005599771700550906,59.1,75.35
Malta,2017,0.159886508,0.2385196693482034,income,0.0005194307567262975,58.65,75.1
Malta,2018,0.103380613,0.22669502545434866,income,0.0005259823991207169,60.35,76.45
Malta,2019,0.304681779,0.2762533629570249,income,0.000588901398993504,65.65,84.4
Marshall Islands,2019,0.808378354,0.36884152363866723,consumption,0.000969386697552897,14.22,20.02
Mauritania,1987,40.03980963,0.5451434096500245,consumption,0.002490435758726507,4.45,6.29
Mauritania,1993,41.13946777,0.6725846936352502,consumption,0.00131448814747585,4.13,5.87
Mauritania,1995,20.61819696,0.416052749626819,consumption,0.0011870169652991153,5.66,7.87
Mauritania,2000,20.40822218,0.442762815239002,consumption,0.0013773409741130779,6.06,8.64
Mauritania,2004,16.89853126,0.46653703111696027,consumption,0.0010618570211342584,5.83,8.1
Mauritania,2008,10.89936445,0.37306212701448943,consumption,0.0010636303581655095,7.44,9.74
Mauritania,2014,5.965122506,0.3091380515526189,consumption,0.0007661786672435154,7.79,10.0
Mauritius,2006,0.428235876,0.3723958695804445,consumption,0.0008090838103071273,14.1,19.34
Mauritius,2012,0.55453722,0.43102317957317976,consumption,0.0008948223325175443,15.22,21.64
Mauritius,2017,0.20992926,0.39549221713426125,consumption,0.0008489678483312238,17.34,23.78
Mexico,1984,8.340373908,0.6407992492238761,income,0.0021747292183589436,11.5,17.46
Mexico,1989,9.104906536,0.6846795112035855,income,0.002243086394927727,11.32,17.52
Mexico,1992,7.413409674,0.725963914662906,income,0.0027213298696335307,13.5,21.82
Mexico,1994,7.458756702,0.7300734400369895,income,0.002750255433608355,13.94,21.9
Mexico,1996,18.13775961,0.7455300679271055,income,0.0033084408321947443,9.57,15.16
Mexico,1998,12.90833697,0.7065026034205062,income,0.002987417672307264,11.42,17.86
Mexico,2000,8.984585024,0.725383265912334,income,0.0028735025519298573,13.24,21.2
Mexico,2002,6.612133691,0.6733581573843916,income,0.0024915585482251004,13.64,21.6
Mexico,2004,5.966101417,0.6721368497827533,income,0.0023893703530768213,14.38,22.74
Mexico,2005,6.567789067,0.6740191608333326,income,0.0024487132793644425,14.7,22.52
Mexico,2006,4.1594896,0.6493273927496725,income,0.002115842070664451,15.42,23.92
Mexico,2008,5.406639651,0.6690881081709803,income,0.00241382410462766,16.08,24.2
Mexico,2010,4.522990168,0.613422171438518,income,0.00198320559005051,15.0,22.42
Mexico,2012,3.839893383,0.6446866477832882,income,0.0021344476190876646,15.72,24.66
Mexico,2014,3.721553291,0.6448737271814529,income,0.0019112368949912905,14.56,22.68
Mexico,2016,3.23101414,0.6230920768144965,income,0.001970178396454351,16.34,24.6
Mexico,2018,2.653852804,0.6028526107648269,income,0.0018162386806579453,16.66,24.7
Mexico,2020,3.111426905,0.5755772205252916,income,0.0017979806797928338,16.22,23.86
Micronesia (country),2000,42.25070716,0.9480105330892605,income,0.009969110515005975,6.67,11.16
Micronesia (country),2005,8.080606188,0.5121346978171719,consumption,0.0016245150117809824,9.83,14.46
Micronesia (country),2013,15.39292183,0.4642198756571871,consumption,0.001473853432905908,7.21,9.74
Middle East and North Africa,1990,6.347324877,,,0.0011642220265946383,8.56,12.0
Middle East and North Africa,1991,10.00417842,,,0.001551143350211664,8.79,12.68
Middle East and North Africa,1992,8.015618728,,,0.0014721970700486047,8.98,13.02
Middle East and North Africa,1993,6.563551789,,,0.0013729981034367143,8.98,13.18
